date_id,full_date,year,quarter,month,month_name,day,weekday
20250314,2025-03-14 10:21:05,2025,1,3,March,14,4
20250910,2025-09-10 13:39:54,2025,3,9,September,10,2
20240731,2024-07-31 08:28:06,2024,3,7,July,31,2
20240130,2024-01-30 16:31:15,2024,1,1,January,30,1
20250415,2025-04-15 03:08:34,2025,2,4,April,15,1
20250301,2025-03-01 21:56:04,2025,1,3,March,1,5
20250406,2025-04-06 03:09:01,2025,2,4,April,6,6
20240228,2024-02-28 12:17:06,2024,1,2,February,28,2
20250416,2025-04-16 21:49:26,2025,2,4,April,16,2
20240901,2024-09-01 06:43:07,2024,3,9,September,1,6
20241029,2024-10-29 22:02:50,2024,4,10,October,29,1
20240904,2024-09-04 03:37:33,2024,3,9,September,4,2
20250507,2025-05-07 17:29:29,2025,2,5,May,7,2
20240923,2024-09-23 23:44:16,2024,3,9,September,23,0
20241025,2024-10-25 00:55:54,2024,4,10,October,25,4
20250530,2025-05-30 22:08:44,2025,2,5,May,30,4
20240828,2024-08-28 15:37:57,2024,3,8,August,28,2
20250615,2025-06-15 18:07:47,2025,2,6,June,15,6
20240520,2024-05-20 11:42:28,2024,2,5,May,20,0
20240922,2024-09-22 16:53:54,2024,3,9,September,22,6
20240526,2024-05-26 20:57:57,2024,2,5,May,26,6
20240406,2024-04-06 16:50:43,2024,2,4,April,6,5
20240706,2024-07-06 20:13:27,2024,3,7,July,6,5
20240322,2024-03-22 09:29:20,2024,1,3,March,22,4
20240611,2024-06-11 17:44:01,2024,2,6,June,11,1
20240701,2024-07-01 10:57:31,2024,3,7,July,1,0
20250727,2025-07-27 21:03:23,2025,3,7,July,27,6
20250808,2025-08-08 18:08:01,2025,3,8,August,8,4
20240331,2024-03-31 15:25:23,2024,1,3,March,31,6
20250304,2025-03-04 08:58:21,2025,1,3,March,4,1
20241213,2024-12-13 20:27:34,2024,4,12,December,13,4
20240314,2024-03-14 05:32:08,2024,1,3,March,14,3
20240505,2024-05-05 19:09:38,2024,2,5,May,5,6
20241115,2024-11-15 00:19:27,2024,4,11,November,15,4
20250731,2025-07-31 01:51:10,2025,3,7,July,31,3
20250103,2025-01-03 03:11:31,2025,1,1,January,3,4
20240514,2024-05-14 15:05:42,2024,2,5,May,14,1
20250627,2025-06-27 03:26:43,2025,2,6,June,27,4
20241228,2024-12-28 02:07:38,2024,4,12,December,28,5
20240327,2024-03-27 21:54:40,2024,1,3,March,27,2
20250930,2025-09-30 08:35:41,2025,3,9,September,30,1
20241129,2024-11-29 08:29:10,2024,4,11,November,29,4
20241112,2024-11-12 21:09:28,2024,4,11,November,12,1
20241107,2024-11-07 08:12:39,2024,4,11,November,7,3
20250908,2025-09-08 19:04:39,2025,3,9,September,8,0
20250501,2025-05-01 12:09:49,2025,2,5,May,1,3
20240809,2024-08-09 05:48:06,2024,3,8,August,9,4
20250422,2025-04-22 22:07:57,2025,2,4,April,22,1
20250704,2025-07-04 21:33:17,2025,3,7,July,4,4
20240603,2024-06-03 07:03:48,2024,2,6,June,3,0
20250723,2025-07-23 07:40:36,2025,3,7,July,23,2
20241101,2024-11-01 01:00:12,2024,4,11,November,1,4
20240920,2024-09-20 20:08:32,2024,3,9,September,20,4
20250624,2025-06-24 10:39:12,2025,2,6,June,24,1
20240823,2024-08-23 00:23:10,2024,3,8,August,23,4
20250126,2025-01-26 22:58:37,2025,1,1,January,26,6
20250821,2025-08-21 17:40:41,2025,3,8,August,21,3
20241110,2024-11-10 23:20:01,2024,4,11,November,10,6
20241202,2024-12-02 08:41:12,2024,4,12,December,2,0
20250503,2025-05-03 23:24:34,2025,2,5,May,3,5
20240909,2024-09-09 22:51:51,2024,3,9,September,9,0
20240803,2024-08-03 09:22:43,2024,3,8,August,3,5
20240116,2024-01-16 06:39:03,2024,1,1,January,16,1
20241003,2024-10-03 16:33:22,2024,4,10,October,3,3
20250110,2025-01-10 01:21:51,2025,1,1,January,10,4
20240616,2024-06-16 15:20:36,2024,2,6,June,16,6
20240520,2024-05-20 19:03:31,2024,2,5,May,20,0
20240817,2024-08-17 09:09:29,2024,3,8,August,17,5
20241005,2024-10-05 20:58:58,2024,4,10,October,5,5
20240501,2024-05-01 17:43:45,2024,2,5,May,1,2
20240902,2024-09-02 12:01:34,2024,3,9,September,2,0
20250822,2025-08-22 15:40:17,2025,3,8,August,22,4
20250411,2025-04-11 19:57:08,2025,2,4,April,11,4
20250308,2025-03-08 01:10:06,2025,1,3,March,8,5
20250519,2025-05-19 17:21:29,2025,2,5,May,19,0
20250324,2025-03-24 14:47:15,2025,1,3,March,24,0
20240327,2024-03-27 14:45:40,2024,1,3,March,27,2
20240423,2024-04-23 14:42:42,2024,2,4,April,23,1
20240407,2024-04-07 22:28:53,2024,2,4,April,7,6
20240927,2024-09-27 11:53:08,2024,3,9,September,27,4
20240626,2024-06-26 03:15:04,2024,2,6,June,26,2
20241205,2024-12-05 18:28:50,2024,4,12,December,5,3
20240520,2024-05-20 04:36:32,2024,2,5,May,20,0
20240118,2024-01-18 11:44:33,2024,1,1,January,18,3
20250328,2025-03-28 16:44:09,2025,1,3,March,28,4
20250424,2025-04-24 03:57:13,2025,2,4,April,24,3
20250626,2025-06-26 12:37:07,2025,2,6,June,26,3
20240417,2024-04-17 10:00:36,2024,2,4,April,17,2
20240302,2024-03-02 04:35:22,2024,1,3,March,2,5
20240710,2024-07-10 06:40:14,2024,3,7,July,10,2
20240531,2024-05-31 03:48:08,2024,2,5,May,31,4
20250518,2025-05-18 07:31:18,2025,2,5,May,18,6
20241030,2024-10-30 02:27:35,2024,4,10,October,30,2
20240707,2024-07-07 10:45:12,2024,3,7,July,7,6
20240123,2024-01-23 18:23:58,2024,1,1,January,23,1
20240111,2024-01-11 06:38:03,2024,1,1,January,11,3
20241216,2024-12-16 13:55:39,2024,4,12,December,16,0
20241230,2024-12-30 18:36:27,2024,4,12,December,30,0
20240215,2024-02-15 06:27:13,2024,1,2,February,15,3
20241210,2024-12-10 21:09:23,2024,4,12,December,10,1
20240827,2024-08-27 08:03:27,2024,3,8,August,27,1
20240330,2024-03-30 11:06:32,2024,1,3,March,30,5
20240524,2024-05-24 07:14:32,2024,2,5,May,24,4
20240219,2024-02-19 19:23:12,2024,1,2,February,19,0
20250711,2025-07-11 09:05:44,2025,3,7,July,11,4
20240728,2024-07-28 17:55:52,2024,3,7,July,28,6
20240302,2024-03-02 15:57:36,2024,1,3,March,2,5
20250326,2025-03-26 23:58:27,2025,1,3,March,26,2
20240522,2024-05-22 07:15:43,2024,2,5,May,22,2
20240426,2024-04-26 05:39:19,2024,2,4,April,26,4
20240215,2024-02-15 14:44:47,2024,1,2,February,15,3
20250223,2025-02-23 07:38:20,2025,1,2,February,23,6
20250917,2025-09-17 12:19:10,2025,3,9,September,17,2
20250328,2025-03-28 09:07:28,2025,1,3,March,28,4
20240326,2024-03-26 10:02:56,2024,1,3,March,26,1
20240525,2024-05-25 07:03:02,2024,2,5,May,25,5
20250419,2025-04-19 19:40:16,2025,2,4,April,19,5
20241228,2024-12-28 14:26:44,2024,4,12,December,28,5
20240521,2024-05-21 08:39:03,2024,2,5,May,21,1
20240930,2024-09-30 15:43:45,2024,3,9,September,30,0
20241227,2024-12-27 15:16:40,2024,4,12,December,27,4
20250422,2025-04-22 20:47:28,2025,2,4,April,22,1
20250413,2025-04-13 20:09:51,2025,2,4,April,13,6
20241111,2024-11-11 03:33:49,2024,4,11,November,11,0
20241101,2024-11-01 00:47:07,2024,4,11,November,1,4
20240427,2024-04-27 22:48:33,2024,2,4,April,27,5
20240504,2024-05-04 23:18:27,2024,2,5,May,4,5
20241009,2024-10-09 02:13:12,2024,4,10,October,9,2
20250329,2025-03-29 22:03:06,2025,1,3,March,29,5
20250805,2025-08-05 02:59:24,2025,3,8,August,5,1
20240419,2024-04-19 09:56:43,2024,2,4,April,19,4
20250313,2025-03-13 05:22:02,2025,1,3,March,13,3
20240605,2024-06-05 08:46:22,2024,2,6,June,5,2
20250519,2025-05-19 21:24:02,2025,2,5,May,19,0
20240721,2024-07-21 06:51:12,2024,3,7,July,21,6
20240108,2024-01-08 05:29:02,2024,1,1,January,8,0
20250615,2025-06-15 15:49:31,2025,2,6,June,15,6
20240206,2024-02-06 12:31:39,2024,1,2,February,6,1
20240622,2024-06-22 14:02:30,2024,2,6,June,22,5
20240801,2024-08-01 21:02:20,2024,3,8,August,1,3
20250716,2025-07-16 12:18:10,2025,3,7,July,16,2
20241106,2024-11-06 02:55:01,2024,4,11,November,6,2
20240325,2024-03-25 05:13:59,2024,1,3,March,25,0
20240213,2024-02-13 14:18:52,2024,1,2,February,13,1
20250518,2025-05-18 10:51:05,2025,2,5,May,18,6
20240125,2024-01-25 15:17:41,2024,1,1,January,25,3
20240514,2024-05-14 21:13:40,2024,2,5,May,14,1
20240104,2024-01-04 06:23:57,2024,1,1,January,4,3
20250402,2025-04-02 18:57:15,2025,2,4,April,2,2
20250515,2025-05-15 20:38:36,2025,2,5,May,15,3
20240114,2024-01-14 05:43:03,2024,1,1,January,14,6
20250818,2025-08-18 17:39:28,2025,3,8,August,18,0
20250609,2025-06-09 18:28:34,2025,2,6,June,9,0
20250718,2025-07-18 17:33:15,2025,3,7,July,18,4
20240518,2024-05-18 16:10:51,2024,2,5,May,18,5
20250425,2025-04-25 11:07:48,2025,2,4,April,25,4
20240411,2024-04-11 21:41:49,2024,2,4,April,11,3
20250506,2025-05-06 20:24:01,2025,2,5,May,6,1
20250222,2025-02-22 13:16:42,2025,1,2,February,22,5
20240824,2024-08-24 08:42:48,2024,3,8,August,24,5
20240418,2024-04-18 08:30:42,2024,2,4,April,18,3
20240318,2024-03-18 04:19:02,2024,1,3,March,18,0
20240703,2024-07-03 01:24:31,2024,3,7,July,3,2
20250314,2025-03-14 06:04:58,2025,1,3,March,14,4
20250307,2025-03-07 08:02:42,2025,1,3,March,7,4
20240703,2024-07-03 05:09:01,2024,3,7,July,3,2
20250215,2025-02-15 09:03:24,2025,1,2,February,15,5
20250603,2025-06-03 19:29:56,2025,2,6,June,3,1
20250808,2025-08-08 04:05:16,2025,3,8,August,8,4
20240627,2024-06-27 02:37:56,2024,2,6,June,27,3
20250329,2025-03-29 04:07:56,2025,1,3,March,29,5
20250424,2025-04-24 01:37:10,2025,2,4,April,24,3
20241130,2024-11-30 04:26:23,2024,4,11,November,30,5
20250620,2025-06-20 05:12:24,2025,2,6,June,20,4
20250412,2025-04-12 22:12:26,2025,2,4,April,12,5
20250228,2025-02-28 08:17:13,2025,1,2,February,28,4
20250625,2025-06-25 00:21:13,2025,2,6,June,25,2
20250213,2025-02-13 01:33:10,2025,1,2,February,13,3
20240108,2024-01-08 14:30:04,2024,1,1,January,8,0
20250812,2025-08-12 02:54:26,2025,3,8,August,12,1
20240604,2024-06-04 05:10:07,2024,2,6,June,4,1
20240703,2024-07-03 06:05:04,2024,3,7,July,3,2
20240429,2024-04-29 03:30:18,2024,2,4,April,29,0
20250109,2025-01-09 09:51:55,2025,1,1,January,9,3
20240906,2024-09-06 01:49:20,2024,3,9,September,6,4
20241105,2024-11-05 10:04:36,2024,4,11,November,5,1
20250210,2025-02-10 12:19:56,2025,1,2,February,10,0
20240423,2024-04-23 13:49:36,2024,2,4,April,23,1
20241122,2024-11-22 09:47:40,2024,4,11,November,22,4
20250310,2025-03-10 18:44:45,2025,1,3,March,10,0
20250814,2025-08-14 15:15:56,2025,3,8,August,14,3
20240814,2024-08-14 15:49:27,2024,3,8,August,14,2
20250514,2025-05-14 00:48:58,2025,2,5,May,14,2
20240927,2024-09-27 18:44:05,2024,3,9,September,27,4
20241210,2024-12-10 00:26:46,2024,4,12,December,10,1
20241105,2024-11-05 15:10:15,2024,4,11,November,5,1
20240520,2024-05-20 09:11:44,2024,2,5,May,20,0
20250826,2025-08-26 22:15:40,2025,3,8,August,26,1
20240703,2024-07-03 09:27:20,2024,3,7,July,3,2
20241102,2024-11-02 16:26:27,2024,4,11,November,2,5
20240404,2024-04-04 12:58:29,2024,2,4,April,4,3
20250909,2025-09-09 13:35:48,2025,3,9,September,9,1
20250819,2025-08-19 02:44:31,2025,3,8,August,19,1
20250411,2025-04-11 16:09:22,2025,2,4,April,11,4
20240411,2024-04-11 21:23:53,2024,2,4,April,11,3
20250225,2025-02-25 08:12:09,2025,1,2,February,25,1
20241123,2024-11-23 02:39:32,2024,4,11,November,23,5
20240208,2024-02-08 20:27:09,2024,1,2,February,8,3
20250831,2025-08-31 22:05:57,2025,3,8,August,31,6
20240620,2024-06-20 05:24:37,2024,2,6,June,20,3
20250126,2025-01-26 21:49:09,2025,1,1,January,26,6
20240202,2024-02-02 07:32:38,2024,1,2,February,2,4
20250504,2025-05-04 15:28:01,2025,2,5,May,4,6
20250122,2025-01-22 12:16:01,2025,1,1,January,22,2
20250913,2025-09-13 11:23:46,2025,3,9,September,13,5
20250401,2025-04-01 19:29:40,2025,2,4,April,1,1
20240226,2024-02-26 23:16:10,2024,1,2,February,26,0
20250109,2025-01-09 19:49:47,2025,1,1,January,9,3
20240418,2024-04-18 14:40:32,2024,2,4,April,18,3
20240107,2024-01-07 06:07:33,2024,1,1,January,7,6
20240310,2024-03-10 18:06:42,2024,1,3,March,10,6
20250717,2025-07-17 20:14:29,2025,3,7,July,17,3
20240204,2024-02-04 11:35:03,2024,1,2,February,4,6
20250331,2025-03-31 12:30:37,2025,1,3,March,31,0
20240620,2024-06-20 08:24:21,2024,2,6,June,20,3
20250730,2025-07-30 21:35:53,2025,3,7,July,30,2
20250820,2025-08-20 21:17:09,2025,3,8,August,20,2
20250622,2025-06-22 04:05:12,2025,2,6,June,22,6
20240216,2024-02-16 23:43:15,2024,1,2,February,16,4
20250618,2025-06-18 22:06:26,2025,2,6,June,18,2
20240424,2024-04-24 09:50:46,2024,2,4,April,24,2
20240528,2024-05-28 09:03:26,2024,2,5,May,28,1
20250123,2025-01-23 19:35:51,2025,1,1,January,23,3
20240119,2024-01-19 19:31:21,2024,1,1,January,19,4
20240503,2024-05-03 23:44:21,2024,2,5,May,3,4
20250412,2025-04-12 17:33:35,2025,2,4,April,12,5
20250718,2025-07-18 22:11:12,2025,3,7,July,18,4
20241003,2024-10-03 17:57:36,2024,4,10,October,3,3
20240525,2024-05-25 08:58:41,2024,2,5,May,25,5
20240925,2024-09-25 20:01:12,2024,3,9,September,25,2
20240710,2024-07-10 13:20:09,2024,3,7,July,10,2
20250601,2025-06-01 20:05:41,2025,2,6,June,1,6
20250915,2025-09-15 12:53:42,2025,3,9,September,15,0
20241204,2024-12-04 16:15:54,2024,4,12,December,4,2
20250401,2025-04-01 20:36:31,2025,2,4,April,1,1
20250514,2025-05-14 06:37:52,2025,2,5,May,14,2
20250320,2025-03-20 19:24:33,2025,1,3,March,20,3
20250124,2025-01-24 02:14:04,2025,1,1,January,24,4
20250425,2025-04-25 00:00:36,2025,2,4,April,25,4
20240328,2024-03-28 11:02:16,2024,1,3,March,28,3
20250220,2025-02-20 06:43:20,2025,1,2,February,20,3
20250928,2025-09-28 18:31:30,2025,3,9,September,28,6
20250525,2025-05-25 08:33:36,2025,2,5,May,25,6
20250228,2025-02-28 03:06:56,2025,1,2,February,28,4
20240105,2024-01-05 01:08:30,2024,1,1,January,5,4
20240129,2024-01-29 13:16:08,2024,1,1,January,29,0
20250414,2025-04-14 07:57:18,2025,2,4,April,14,0
20250514,2025-05-14 06:52:58,2025,2,5,May,14,2
20240301,2024-03-01 22:39:00,2024,1,3,March,1,4
20250929,2025-09-29 00:57:20,2025,3,9,September,29,0
20250513,2025-05-13 08:12:03,2025,2,5,May,13,1
20250115,2025-01-15 00:18:56,2025,1,1,January,15,2
20241102,2024-11-02 08:27:49,2024,4,11,November,2,5
20241027,2024-10-27 09:24:06,2024,4,10,October,27,6
20240606,2024-06-06 01:21:49,2024,2,6,June,6,3
20241231,2024-12-31 02:22:27,2024,4,12,December,31,1
20240917,2024-09-17 21:47:19,2024,3,9,September,17,1
20250429,2025-04-29 18:25:06,2025,2,4,April,29,1
20240412,2024-04-12 08:03:42,2024,2,4,April,12,4
20250201,2025-02-01 20:22:39,2025,1,2,February,1,5
20250105,2025-01-05 19:47:48,2025,1,1,January,5,6
20240704,2024-07-04 04:00:06,2024,3,7,July,4,3
20250130,2025-01-30 21:24:02,2025,1,1,January,30,3
20250528,2025-05-28 08:35:10,2025,2,5,May,28,2
20250821,2025-08-21 05:14:27,2025,3,8,August,21,3
20240516,2024-05-16 17:39:22,2024,2,5,May,16,3
20240407,2024-04-07 10:44:23,2024,2,4,April,7,6
20250514,2025-05-14 15:17:22,2025,2,5,May,14,2
20250107,2025-01-07 05:43:05,2025,1,1,January,7,1
20240815,2024-08-15 16:21:49,2024,3,8,August,15,3
20250214,2025-02-14 06:48:15,2025,1,2,February,14,4
20240114,2024-01-14 13:10:39,2024,1,1,January,14,6
20240220,2024-02-20 22:28:42,2024,1,2,February,20,1
20250316,2025-03-16 17:38:15,2025,1,3,March,16,6
20240612,2024-06-12 05:24:56,2024,2,6,June,12,2
20241018,2024-10-18 18:41:57,2024,4,10,October,18,4
20241209,2024-12-09 15:26:46,2024,4,12,December,9,0
20240303,2024-03-03 02:34:05,2024,1,3,March,3,6
20240714,2024-07-14 02:21:27,2024,3,7,July,14,6
20250126,2025-01-26 22:39:21,2025,1,1,January,26,6
20241012,2024-10-12 00:29:57,2024,4,10,October,12,5
20241223,2024-12-23 02:40:50,2024,4,12,December,23,0
20250315,2025-03-15 11:02:30,2025,1,3,March,15,5
20240911,2024-09-11 12:45:46,2024,3,9,September,11,2
20250413,2025-04-13 17:23:20,2025,2,4,April,13,6
20240406,2024-04-06 18:56:25,2024,2,4,April,6,5
20241030,2024-10-30 04:09:03,2024,4,10,October,30,2
20250913,2025-09-13 07:01:34,2025,3,9,September,13,5
20241219,2024-12-19 04:26:13,2024,4,12,December,19,3
20240803,2024-08-03 13:10:59,2024,3,8,August,3,5
20240616,2024-06-16 19:03:48,2024,2,6,June,16,6
20240816,2024-08-16 16:28:59,2024,3,8,August,16,4
20250221,2025-02-21 16:31:41,2025,1,2,February,21,4
20240720,2024-07-20 03:03:40,2024,3,7,July,20,5
20240619,2024-06-19 15:19:36,2024,2,6,June,19,2
20240904,2024-09-04 07:27:08,2024,3,9,September,4,2
20250930,2025-09-30 19:52:19,2025,3,9,September,30,1
20250729,2025-07-29 18:24:20,2025,3,7,July,29,1
20240311,2024-03-11 15:21:25,2024,1,3,March,11,0
20250910,2025-09-10 06:06:45,2025,3,9,September,10,2
20250611,2025-06-11 01:00:12,2025,2,6,June,11,2
20240413,2024-04-13 05:44:09,2024,2,4,April,13,5
20240520,2024-05-20 04:31:12,2024,2,5,May,20,0
20250410,2025-04-10 09:17:45,2025,2,4,April,10,3
20240117,2024-01-17 19:06:04,2024,1,1,January,17,2
20240927,2024-09-27 06:24:47,2024,3,9,September,27,4
20241126,2024-11-26 23:04:10,2024,4,11,November,26,1
20241101,2024-11-01 12:18:56,2024,4,11,November,1,4
20250802,2025-08-02 22:42:05,2025,3,8,August,2,5
20250324,2025-03-24 20:55:00,2025,1,3,March,24,0
20240920,2024-09-20 12:46:16,2024,3,9,September,20,4
20240613,2024-06-13 03:47:13,2024,2,6,June,13,3
20240403,2024-04-03 08:14:19,2024,2,4,April,3,2
20240820,2024-08-20 11:19:06,2024,3,8,August,20,1
20240302,2024-03-02 09:44:31,2024,1,3,March,2,5
20240112,2024-01-12 11:07:47,2024,1,1,January,12,4
20241005,2024-10-05 21:13:26,2024,4,10,October,5,5
20241016,2024-10-16 21:16:05,2024,4,10,October,16,2
20240517,2024-05-17 20:15:17,2024,2,5,May,17,4
20250202,2025-02-02 21:40:10,2025,1,2,February,2,6
20250521,2025-05-21 07:38:30,2025,2,5,May,21,2
20250110,2025-01-10 11:00:30,2025,1,1,January,10,4
20240720,2024-07-20 08:30:00,2024,3,7,July,20,5
20241015,2024-10-15 02:29:41,2024,4,10,October,15,1
20240831,2024-08-31 03:41:31,2024,3,8,August,31,5
20250521,2025-05-21 10:46:41,2025,2,5,May,21,2
20240314,2024-03-14 06:04:38,2024,1,3,March,14,3
20241212,2024-12-12 05:07:22,2024,4,12,December,12,3
20240326,2024-03-26 16:45:28,2024,1,3,March,26,1
20240330,2024-03-30 05:12:53,2024,1,3,March,30,5
20240713,2024-07-13 05:39:53,2024,3,7,July,13,5
20250530,2025-05-30 23:19:18,2025,2,5,May,30,4
20241222,2024-12-22 02:25:42,2024,4,12,December,22,6
20240519,2024-05-19 12:30:57,2024,2,5,May,19,6
20240304,2024-03-04 23:51:42,2024,1,3,March,4,0
20250503,2025-05-03 11:19:54,2025,2,5,May,3,5
20240620,2024-06-20 22:27:13,2024,2,6,June,20,3
20240809,2024-08-09 20:46:41,2024,3,8,August,9,4
20250206,2025-02-06 05:56:30,2025,1,2,February,6,3
20250324,2025-03-24 00:36:20,2025,1,3,March,24,0
20250206,2025-02-06 01:50:59,2025,1,2,February,6,3
20241121,2024-11-21 01:07:44,2024,4,11,November,21,3
20240118,2024-01-18 06:25:32,2024,1,1,January,18,3
20240517,2024-05-17 00:43:30,2024,2,5,May,17,4
20250301,2025-03-01 19:06:17,2025,1,3,March,1,5
20240811,2024-08-11 19:37:12,2024,3,8,August,11,6
20250502,2025-05-02 05:07:52,2025,2,5,May,2,4
20240414,2024-04-14 06:09:58,2024,2,4,April,14,6
20241115,2024-11-15 03:46:59,2024,4,11,November,15,4
20240319,2024-03-19 05:23:50,2024,1,3,March,19,1
20240423,2024-04-23 02:40:12,2024,2,4,April,23,1
20241025,2024-10-25 15:37:55,2024,4,10,October,25,4
20240116,2024-01-16 09:46:14,2024,1,1,January,16,1
20240408,2024-04-08 13:02:50,2024,2,4,April,8,0
20250210,2025-02-10 23:14:24,2025,1,2,February,10,0
20250107,2025-01-07 14:46:24,2025,1,1,January,7,1
20240422,2024-04-22 20:42:55,2024,2,4,April,22,0
20240621,2024-06-21 22:28:58,2024,2,6,June,21,4
20240901,2024-09-01 18:05:11,2024,3,9,September,1,6
20250327,2025-03-27 01:43:59,2025,1,3,March,27,3
20250702,2025-07-02 08:26:15,2025,3,7,July,2,2
20241114,2024-11-14 02:18:33,2024,4,11,November,14,3
20240628,2024-06-28 14:54:03,2024,2,6,June,28,4
20250316,2025-03-16 13:56:28,2025,1,3,March,16,6
20241206,2024-12-06 04:26:41,2024,4,12,December,6,4
20250306,2025-03-06 06:19:38,2025,1,3,March,6,3
20250623,2025-06-23 22:27:48,2025,2,6,June,23,0
20250801,2025-08-01 10:33:42,2025,3,8,August,1,4
20250510,2025-05-10 08:09:02,2025,2,5,May,10,5
20250610,2025-06-10 06:21:48,2025,2,6,June,10,1
20250809,2025-08-09 14:30:34,2025,3,8,August,9,5
20250330,2025-03-30 06:46:52,2025,1,3,March,30,6
20241201,2024-12-01 04:42:27,2024,4,12,December,1,6
20240209,2024-02-09 21:08:40,2024,1,2,February,9,4
20250311,2025-03-11 00:18:46,2025,1,3,March,11,1
20241008,2024-10-08 04:43:53,2024,4,10,October,8,1
20241102,2024-11-02 17:32:39,2024,4,11,November,2,5
20250314,2025-03-14 15:48:22,2025,1,3,March,14,4
20250101,2025-01-01 06:53:17,2025,1,1,January,1,2
20241015,2024-10-15 22:44:21,2024,4,10,October,15,1
20240913,2024-09-13 06:36:01,2024,3,9,September,13,4
20240530,2024-05-30 03:28:52,2024,2,5,May,30,3
20250824,2025-08-24 11:42:24,2025,3,8,August,24,6
20250615,2025-06-15 08:06:46,2025,2,6,June,15,6
20250519,2025-05-19 21:57:48,2025,2,5,May,19,0
20240511,2024-05-11 23:13:10,2024,2,5,May,11,5
20241231,2024-12-31 03:59:57,2024,4,12,December,31,1
20240806,2024-08-06 17:08:34,2024,3,8,August,6,1
20240630,2024-06-30 04:37:55,2024,2,6,June,30,6
20240329,2024-03-29 23:14:35,2024,1,3,March,29,4
20240608,2024-06-08 14:29:54,2024,2,6,June,8,5
20240529,2024-05-29 22:16:06,2024,2,5,May,29,2
20240306,2024-03-06 20:55:02,2024,1,3,March,6,2
20240913,2024-09-13 13:36:02,2024,3,9,September,13,4
20250817,2025-08-17 21:56:39,2025,3,8,August,17,6
20241201,2024-12-01 14:56:36,2024,4,12,December,1,6
20241005,2024-10-05 08:55:03,2024,4,10,October,5,5
20240716,2024-07-16 17:43:12,2024,3,7,July,16,1
20240210,2024-02-10 15:29:08,2024,1,2,February,10,5
20250421,2025-04-21 23:51:14,2025,2,4,April,21,0
20240905,2024-09-05 10:33:19,2024,3,9,September,5,3
20250405,2025-04-05 22:15:16,2025,2,4,April,5,5
20240824,2024-08-24 14:05:08,2024,3,8,August,24,5
20250722,2025-07-22 15:09:05,2025,3,7,July,22,1
20250320,2025-03-20 19:31:25,2025,1,3,March,20,3
20240823,2024-08-23 14:19:33,2024,3,8,August,23,4
20240718,2024-07-18 00:04:42,2024,3,7,July,18,3
20240714,2024-07-14 23:48:49,2024,3,7,July,14,6
20250130,2025-01-30 00:17:52,2025,1,1,January,30,3
20250324,2025-03-24 22:22:26,2025,1,3,March,24,0
20241115,2024-11-15 05:49:06,2024,4,11,November,15,4
20241125,2024-11-25 18:32:03,2024,4,11,November,25,0
20241018,2024-10-18 05:53:22,2024,4,10,October,18,4
20240420,2024-04-20 22:43:06,2024,2,4,April,20,5
20240511,2024-05-11 05:01:56,2024,2,5,May,11,5
20240226,2024-02-26 14:40:57,2024,1,2,February,26,0
20240519,2024-05-19 19:04:39,2024,2,5,May,19,6
20240602,2024-06-02 03:00:59,2024,2,6,June,2,6
20250912,2025-09-12 04:47:45,2025,3,9,September,12,4
20240920,2024-09-20 15:25:54,2024,3,9,September,20,4
20250420,2025-04-20 10:31:25,2025,2,4,April,20,6
20240410,2024-04-10 09:31:41,2024,2,4,April,10,2
20240316,2024-03-16 06:19:26,2024,1,3,March,16,5
20250602,2025-06-02 09:58:23,2025,2,6,June,2,0
20240515,2024-05-15 06:51:52,2024,2,5,May,15,2
20240618,2024-06-18 14:19:35,2024,2,6,June,18,1
20250809,2025-08-09 11:51:41,2025,3,8,August,9,5
20250831,2025-08-31 08:31:21,2025,3,8,August,31,6
20250518,2025-05-18 23:31:11,2025,2,5,May,18,6
20250505,2025-05-05 21:20:31,2025,2,5,May,5,0
20250915,2025-09-15 07:10:01,2025,3,9,September,15,0
20240108,2024-01-08 23:49:17,2024,1,1,January,8,0
